Indianapolis,IND,9001,1,24,30,435,59,25,34,310,3,4,23,3,21,125,1,2,3,1,26,0,1,1,0,0,0,1,1,3,10,1,2,1,3,22,13,9,0,7,13,1,1,32:09,0,376,62,21,27,173,2,2,17,33,203,1,2,8
Jacksonville,JAC,9029,1,26,40,491,60,25,34,378,3,0,0,0,26,113,1,2,2,0,0,0,0,0,0,0,0,0,1,10,71,2,2,2,2,18,3,13,2,5,10,0,0,28:45,0,428,50,27,33,347,3,1,3,16,81,0,1,1
Kansas City,KC,9010,1,40,26,428,50,27,33,347,3,1,3,3,16,81,0,1,1,1,5,0,1,1,14,0,0,0,0,5,55,4,4,4,4,24,9,13,2,5,10,0,0,31:15,0,491,60,25,34,378,3,0,0,26,113,1,2,2
LA Chargers,LAC,9012,1,30,24,376,62,21,27,173,2,2,17,1,33,203,1,2,8,0,0,0,0,0,0,0,0,0,0,3,20,3,3,1,1,25,9,14,2,7,11,0,0,32:50,0,435,59,25,34,310,3,4,23,21,125,1,2,3
LA Rams,LAR,9025,1,30,27,343,64,25,38,216,0,3,23,3,23,127,3,2,6,1,26,0,2,2,3,0,0,0,0,5,43,3,3,3,4,22,9,12,1,9,17,0,0,33:16,0,349,72,23,39,183,1,1,3,32,166,2,2,6
Miami,MIA,9002,1,10,59,643,73,23,26,378,6,1,1,1,46,265,2,3,7,0,0,0,0,0,0,0,0,0,0,9,64,1,1,1,1,12,1,10,1,3,10,0,0,19:53,0,200,47,15,32,179,1,3,11,12,21,0,4,13
Minnesota,MIN,9022,1,28,12,345,67,33,46,272,2,4,32,8,17,73,0,3,3,2,0,0,1,1,0,0,0,0,0,11,100,4,4,0,0,18,10,4,4,5,10,0,0,29:47,0,269,49,8,10,97,1,1,1,38,172,3,3,8
New England,NE,9003,1,33,3,308,61,27,47,276,0,1,0,9,13,32,0,1,4,1,0,0,1,0,0,0,0,0,0,7,55,3,3,4,4,24,8,15,1,7,14,0,0,32:33,0,465,67,25,37,366,3,1,7,29,99,0,4,12
New Orleans,NO,9026,1,30,28,414,59,20,30,234,3,6,34,2,23,180,1,0,0,1,0,0,0,0,0,0,0,0,0,7,48,3,3,3,4,25,6,19,0,7,11,0,0,30:13,0,510,65,32,43,362,2,1,8,21,148,1,2,6
New York Giants,NYG,9015,1,17,35,494,62,25,32,405,4,0,0,3,30,89,1,2,6,0,0,0,0,0,0,0,0,0,0,8,70,2,2,1,1,25,8,16,1,2,11,1,3,27:42,0,470,66,33,48,319,1,1,4,17,151,1,1,2
New York Jets,NYJ,9004,1,16,17,370,63,24,37,242,1,1,12,6,25,128,1,2,4,2,21,1,1,2,0,0,1,1,1,8,67,0,1,0,1,17,3,12,2,7,17,1,2,32:01,1,223,66,28,41,155,1,4,20,21,68,0,3,4
Oakland,OAK,9011,1,24,16,344,57,21,31,249,1,3,19,3,23,95,0,2,7,0,0,0,1,0,0,0,0,0,0,9,62,3,3,1,1,19,8,11,0,10,14,0,0,32:45,0,357,54,22,26,259,1,0,0,28,98,2,2,3
Philadelphia,PHI,9016,1,32,27,398,58,30,44,370,3,1,10,6,13,28,0,1,5,0,0,0,0,0,0,0,0,1,1,6,55,3,3,1,1,22,9,13,0,11,17,1,2,34:27,0,436,71,28,39,313,3,1,0,31,123,1,5,15
Pittsburgh,PIT,9008,1,3,33,465,67,25,37,366,3,1,7,0,29,99,0,4,12,0,0,0,0,0,0,0,0,0,0,6,54,0,0,1,1,15,1,11,3,3,12,1,3,27:27,0,308,61,27,47,276,0,1,0,13,32,0,1,4
Seattle,SEA,9013,1,21,20,429,70,35,51,395,2,5,23,6,14,34,0,4,6,0,0,0,2,3,5,0,0,0,0,8,55,3,3,0,0,12,4,6,2,4,12,0,0,24:10,0,232,49,14,20,160,2,4,35,25,72,1,3,8
San Francisco,SF,9027,1,31,17,295,65,20,36,174,1,3,20,9,26,121,0,3,4,3,57,2,2,1,0,0,0,1,1,11,87,2,2,3,4,17,6,7,4,5,13,0,0,30:04,2,256,60,18,27,158,1,1,8,32,98,0,2,3
Tampa Bay,TB,9023,1,17,31,256,60,18,27,158,1,1,8,2,32,98,0,2,3,1,15,1,0,1,6,0,0,0,0,8,87,2,2,1,1,21,7,10,4,5,11,0,2,29:56,1,295,65,20,36,174,1,3,20,26,121,0,3,4
Tennessee,TEN,9007,1,43,13,346,63,25,38,244,1,5,41,6,20,102,1,1,3,3,66,1,0,0,0,0,1,0,0,6,54,5,5,2,2,21,6,9,6,2,10,0,0,29:18,1,339,56,14,24,216,3,4,32,28,123,1,2,2
Washington,WAS,9018,1,27,32,436,71,28,39,313,3,1,0,3,31,123,1,5,15,0,0,0,0,0,0,0,0,0,0,12,96,3,3,2,2,15,0,15,0,5,13,2,2,25:33,0,398,58,30,44,370,3,1,10,13,28,0,1,5
