Oakland,OAK,9011,14,295,393,5015,889,321,479,3558,28,35,242,38,375,1457,14,38,91,8,83,1,17,11,0,2,0,0,0,102,829,34,34,19,27,278,84,172,22,76,185,2,6,428:36,3
Philadelphia,PHI,9016,14,364,349,5633,1023,356,585,4082,22,32,225,93,406,1551,12,29,58,16,226,0,9,10,0,1,1,3,8,87,826,42,43,21,26,329,94,208,27,85,205,5,15,362:23,1
Pittsburg,PIT,9008,14,321,332,4732,900,285,489,3113,19,28,166,63,383,1619,15,23,39,8,160,2,12,8,0,0,1,1,2,71,676,34,34,27,29,262,91,152,19,79,201,9,17,437:13,2
San Diego,SD,9012,14,343,311,5267,836,323,482,3744,22,32,237,65,322,1523,11,20,44,10,143,1,8,5,0,0,0,0,0,88,719,37,37,28,31,291,86,187,18,60,153,5,10,465:34,1
Seattle,SEA,9013,14,380,205,3903,869,275,469,2439,14,40,276,77,360,1464,4,31,75,22,300,2,14,11,0,1,2,0,1,112,1026,40,41,30,31,254,77,142,35,68,186,4,11,432:16,3
San Francisco,SF,9027,14,349,228,4187,879,281,489,2808,15,35,265,77,355,1379,10,23,47,15,185,1,10,11,0,3,1,0,0,92,780,38,38,27,30,240,71,146,23,64,193,6,18,432:00,4
St. Louis,STL,9025,14,316,324,5081,895,324,472,3605,20,42,265,71,381,1476,16,51,102,14,256,2,16,13,0,3,1,3,3,104,837,35,35,22,24,303,76,188,39,70,174,7,13,405:00,5
Tampa Bay,TB,9023,14,258,324,4823,898,312,496,3288,26,33,234,69,369,1535,6,43,77,21,338,3,11,8,0,0,1,0,0,110,1032,28,28,20,26,285,80,168,37,67,177,6,10,422:00,3
Tennessee,TEN,9007,14,326,355,4831,913,298,477,3163,13,33,210,77,403,1668,20,30,94,10,108,1,12,10,0,2,0,0,0,93,820,38,38,20,24,295,98,169,28,62,180,6,8,416:35,3
Washington,WAS,9018,14,305,434,5078,873,308,455,3526,26,33,219,48,385,1552,21,40,94,13,216,4,10,8,0,1,0,2,5,88,773,33,36,16,21,299,92,186,21,59,170,10,15,432:03,5
