Minnesota,MIN,9022,13,315,395,5216,930,340,529,3667,29,30,189,58,370,1549,13,39,107,11,48,0,9,7,0,1,0,0,1,58,668,33,35,24,27,305,90,196,19,82,188,10,15,371:10,1
New England,NE,9003,13,349,287,4840,912,272,481,3074,21,36,242,59,395,1766,9,27,51,14,145,1,10,10,0,0,0,1,2,57,534,36,37,30,32,280,94,169,17,85,194,3,13,389:25,1
New Orleans,NO,9026,13,343,243,4077,783,255,423,2591,15,43,292,57,317,1486,9,32,57,10,163,0,10,7,0,0,0,0,0,74,606,40,40,21,27,229,71,142,16,59,163,3,9,417:38,0
New York Giants,NYG,9015,13,251,334,4400,867,297,481,3030,20,25,161,58,361,1370,9,32,72,12,217,1,10,9,0,0,0,1,1,78,752,28,28,18,20,270,78,167,25,77,182,3,12,380:54,1
New York Jets,NYJ,9004,13,226,337,4388,859,291,481,3314,24,36,220,43,342,1074,7,43,104,8,94,1,9,2,0,0,1,0,0,94,746,20,20,28,29,235,50,160,25,69,194,6,14,391:26,1
Oakland,OAK,9011,13,264,337,4631,838,301,454,3252,23,33,230,36,351,1379,12,37,87,8,83,1,16,10,0,2,0,0,0,92,739,30,30,18,26,259,79,160,20,72,176,1,5,394:29,3
Philadelphia,PHI,9016,13,334,301,5178,950,330,550,3712,20,29,213,92,371,1466,8,22,43,15,224,0,9,10,0,1,1,2,6,78,732,40,40,18,23,300,83,194,23,77,192,5,15,338:49,1
Pittsburg,PIT,9008,13,291,312,4453,833,260,445,2891,17,27,158,57,361,1562,14,22,38,8,160,2,11,7,0,0,1,1,2,67,651,31,31,24,26,243,86,139,18,75,187,6,12,405:37,2
San Diego,SD,9012,13,316,291,4972,783,296,441,3467,20,31,225,59,311,1505,11,17,35,9,137,1,8,5,0,0,0,0,0,84,684,34,34,26,29,272,85,171,16,58,144,4,9,426:45,1
Seattle,SEA,9013,13,357,205,3722,816,253,434,2283,14,36,246,68,346,1439,4,29,69,17,295,2,12,11,0,1,2,0,1,104,976,38,39,27,28,242,76,132,34,67,176,4,11,398:18,3
San Francisco,SF,9027,13,316,214,4004,829,263,455,2664,13,31,230,70,343,1340,10,21,44,14,185,1,10,10,0,2,1,0,0,84,718,35,35,23,26,227,68,138,21,63,183,6,16,392:10,3
St. Louis,STL,9025,13,289,308,4649,815,285,416,3234,19,38,243,62,361,1415,15,50,100,12,251,2,15,12,0,3,1,3,3,100,807,32,32,20,22,273,71,164,38,65,159,3,9,377:12,5
Tampa Bay,TB,9023,13,244,291,4447,827,293,467,3099,24,31,220,64,329,1348,6,40,72,21,338,3,9,8,0,0,1,0,0,106,1000,26,26,20,26,263,69,157,37,61,162,6,10,401:50,3
Tennessee,TEN,9007,13,292,318,4471,845,278,447,2948,12,31,194,71,367,1523,18,27,90,10,108,1,12,10,0,2,0,0,0,90,804,34,34,18,21,271,87,157,27,56,168,6,8,382:51,3
Washington,WAS,9018,13,279,407,4835,811,279,417,3337,25,30,198,45,364,1498,19,38,92,12,214,4,9,7,0,1,0,2,4,79,707,31,33,14,19,280,87,176,17,54,156,10,14,405:55,5
