New Orleans,NO,9026,15,372,287,4601,881,282,465,2890,18,47,332,63,369,1711,11,38,65,11,167,0,10,7,0,0,0,0,1,86,723,43,43,24,32,256,78,157,21,66,186,3,9,488:38,0
New York Giants,NYG,9015,15,274,377,5082,1014,342,552,3430,21,31,205,67,431,1652,12,37,81,15,253,2,11,10,0,0,0,1,1,88,820,30,30,21,23,315,96,191,28,88,212,3,12,436:39,2
New York Jets,NYJ,9004,15,270,380,5063,985,325,545,3743,25,41,242,56,399,1320,9,48,115,10,138,1,9,2,0,0,1,0,0,103,801,25,25,31,33,275,66,183,26,79,217,7,17,451:08,1
Oakland,OAK,9011,15,308,419,5359,956,340,508,3754,29,36,247,41,412,1605,15,41,99,9,83,1,17,13,0,2,0,0,0,114,902,35,35,21,29,302,91,183,28,82,196,2,6,453:54,3
Philadelphia,PHI,9016,15,418,360,5890,1086,378,624,4278,23,37,271,100,425,1612,12,31,63,17,280,1,10,11,0,1,2,3,8,89,841,49,50,22,27,347,96,223,28,90,219,7,18,392:43,2
Pittsburg,PIT,9008,15,359,363,5102,972,306,528,3332,20,31,179,67,413,1770,18,24,41,9,200,3,13,9,0,0,1,1,2,78,734,39,39,28,30,288,102,164,22,85,215,9,17,463:53,3
San Diego,SD,9012,15,369,324,5532,890,343,518,3950,22,33,237,69,339,1582,12,20,44,11,143,1,9,6,0,0,0,0,0,91,743,39,39,32,35,305,89,197,19,64,166,6,12,500:16,1
Seattle,SEA,9013,15,390,222,4210,939,288,494,2607,15,42,286,85,403,1603,4,36,81,26,348,2,14,11,0,1,2,0,1,121,1128,41,42,31,33,270,81,148,41,74,205,4,11,454:52,3
San Francisco,SF,9027,15,383,252,4589,948,318,537,3149,17,36,272,85,375,1440,11,27,54,17,274,2,10,11,0,3,1,0,0,99,825,42,42,29,32,265,73,166,26,72,208,7,19,461:32,5
St. Louis,STL,9025,15,339,337,5251,951,340,498,3716,20,49,312,73,404,1535,17,54,107,14,256,2,18,15,0,3,1,3,3,111,922,37,37,25,27,317,80,195,42,74,188,8,15,439:06,5
Tampa Bay,TB,9023,15,271,347,5100,958,328,516,3436,26,34,244,69,408,1664,8,52,98,21,338,3,13,10,0,0,1,0,0,113,1058,29,29,22,28,303,88,176,39,73,191,7,12,447:54,3
Tennessee,TEN,9007,15,346,371,5120,970,322,511,3389,15,35,221,81,424,1731,20,34,102,11,108,1,12,10,0,2,0,0,0,94,860,40,40,22,26,310,102,180,28,65,191,7,11,452:14,3
Washington,WAS,9018,15,328,458,5387,925,325,482,3740,28,35,231,51,408,1647,22,41,103,14,222,4,11,9,0,1,0,2,5,96,817,35,38,19,24,315,96,197,22,63,180,12,17,465:50,5
