Miami,MIA,9002,1,33,20,315,80,29,56,226,1,4,23,3,20,89,1,1,2,0,0,0,2,2,0,0,0,0,0,4,26,3,3,4,4,25,11,10,4,7,13,0,0,30:27,0,360,71,18,32,169,2,1,9,38,191,1,1,1
Minnesota,MIN,9022,1,34,6,318,63,24,36,246,0,5,27,4,22,72,0,1,3,2,81,1,1,0,0,0,0,0,0,7,60,4,4,2,2,18,6,10,2,3,12,0,0,28:17,1,355,57,17,25,170,2,0,0,32,185,1,4,14
New England,NE,9003,1,20,33,360,71,18,32,169,2,1,9,4,38,191,1,1,1,1,0,0,2,2,0,0,0,0,0,9,100,2,2,2,2,20,7,12,1,5,17,2,4,29:33,0,315,80,29,56,226,1,4,23,20,89,1,1,2
New Orleans,NO,9026,1,34,37,568,69,31,43,445,3,1,3,2,25,123,1,0,0,0,0,0,1,1,0,0,0,0,0,3,27,4,4,2,2,30,9,17,4,8,13,0,0,30:25,0,472,70,29,42,333,1,0,0,28,139,3,2,7
New York Giants,NYG,9015,1,14,35,417,63,22,32,341,2,1,5,4,30,76,2,4,11,0,0,0,1,0,0,0,0,0,0,4,25,2,2,0,0,16,4,8,4,3,13,2,3,23:56,0,197,57,18,33,144,1,2,19,22,53,1,2,4
New York Jets,NYJ,9004,1,19,14,158,49,20,32,133,2,2,18,5,15,25,0,2,12,0,0,0,1,0,0,0,0,0,1,11,105,2,2,2,2,20,10,9,1,5,12,0,0,34:50,0,402,65,23,29,190,1,2,31,34,212,1,5,8
Oakland,OAK,9011,1,14,19,402,65,23,29,190,1,2,31,2,34,212,1,5,8,1,2,0,2,1,0,0,0,0,0,4,20,2,2,0,0,11,2,7,2,3,12,0,0,25:10,0,158,49,20,32,133,2,2,18,15,25,0,2,12
Philadelphia,PHI,9016,1,34,17,306,71,24,43,242,2,3,24,4,25,64,0,4,8,0,0,0,1,1,0,1,0,0,0,6,50,4,4,2,2,24,7,14,3,8,19,1,1,30:46,1,420,82,27,45,275,2,5,47,32,145,1,8,15
Pittsburgh,PIT,9008,1,30,27,389,64,19,31,206,1,3,24,5,30,183,2,4,9,0,0,0,0,0,0,0,0,0,0,11,96,3,3,3,3,24,6,16,2,4,12,1,1,32:27,0,503,67,24,35,376,1,3,14,29,127,2,2,6
San Diego,SD,9012,1,17,18,403,65,24,37,294,2,2,10,4,26,109,0,1,1,0,0,0,2,2,0,0,0,0,0,6,47,2,2,1,1,15,5,9,1,6,15,0,1,28:11,0,290,60,21,36,238,1,0,0,24,52,1,7,17
Seattle,SEA,9013,1,36,16,255,57,23,33,175,1,3,14,4,21,80,1,1,2,1,21,0,1,0,0,0,1,0,0,4,69,4,4,2,2,25,13,8,4,4,11,1,1,33:20,0,398,66,19,28,191,2,1,0,37,207,2,0,0
San Francisco,SF,9027,1,28,17,382,63,23,37,255,1,3,26,7,23,127,1,1,2,3,48,0,1,1,0,1,0,0,0,11,80,4,4,0,1,19,6,11,2,7,12,0,0,28:36,1,316,54,16,23,192,2,1,9,30,124,1,2,3
St. Louis,STL,9025,1,6,34,355,57,17,25,170,2,0,0,4,32,185,1,4,14,0,0,0,0,0,0,0,0,0,0,13,121,0,0,2,3,15,4,10,1,4,14,0,0,31:43,0,318,63,24,36,246,0,5,27,22,72,0,1,3
Tampa Bay,TB,9023,1,14,20,334,68,24,34,221,2,1,9,0,33,113,0,3,6,0,0,0,0,0,0,0,0,0,0,3,15,2,2,0,0,17,5,10,2,6,12,0,0,24:48,0,264,55,22,35,162,2,3,21,17,102,0,2,5
Tennessee,TEN,9007,1,26,10,245,56,19,35,178,1,4,24,6,17,67,0,1,2,3,12,0,0,0,0,0,0,0,0,12,110,2,2,4,4,24,5,18,1,7,16,0,0,37:44,0,405,75,22,33,243,2,4,23,38,162,0,1,1
Washington,WAS,9018,1,6,17,321,56,14,22,206,1,0,0,2,34,115,0,2,4,0,0,0,1,1,0,0,0,0,0,7,71,1,1,0,0,20,7,11,2,3,12,0,1,30:54,0,372,63,29,37,241,0,3,26,23,131,1,3,14
