Oakland,OAK,9011,3,37,65,1026,201,61,85,550,4,4,44,6,112,476,2,12,18,1,2,0,2,1,0,0,0,0,0,15,93,4,4,3,3,47,10,32,5,10,34,2,2,74:59,0,763,164,68,108,570,3,2,18,54,193,1,4,16
Philadelphia,PHI,9016,3,101,78,1158,219,74,125,841,8,3,24,16,91,317,1,9,18,2,14,0,4,2,0,1,0,0,0,26,210,11,11,8,9,70,19,41,10,17,42,1,1,79:43,1,1257,213,75,123,931,6,5,47,85,326,3,17,37
Pittsburgh,PIT,9008,3,73,72,1061,183,69,101,679,5,6,47,8,76,382,2,7,13,0,0,0,1,2,0,1,0,0,0,31,262,7,7,8,8,65,23,36,6,13,35,2,2,91:58,1,1258,189,68,102,768,3,6,35,81,490,3,5,14
San Diego,SD,9012,3,69,49,983,170,64,102,679,5,7,65,9,61,304,1,5,13,0,0,0,4,3,0,0,1,0,0,18,144,7,7,6,6,61,16,37,8,21,45,0,1,102:00,0,1000,198,67,98,764,6,3,14,97,236,1,15,36
Seattle,SEA,9013,3,83,66,964,202,82,119,747,6,5,29,13,78,217,1,9,22,2,73,0,2,1,0,0,1,0,0,19,156,9,9,4,5,65,25,33,7,14,36,1,2,89:09,0,1070,181,61,88,626,6,6,42,87,444,4,5,13
San Francisco,SF,9027,3,62,68,936,176,65,105,679,7,4,32,19,67,257,1,6,11,3,48,0,2,2,0,1,0,0,0,36,305,8,8,2,4,58,15,39,4,20,37,2,3,94:47,1,993,180,66,94,660,4,6,34,80,333,3,8,12
St. Louis,STL,9025,3,56,85,1027,161,51,69,562,4,1,4,7,91,465,4,15,43,2,25,1,1,1,0,0,0,0,0,26,305,5,5,7,8,61,17,42,2,17,38,1,2,96:38,1,1105,195,76,107,793,3,7,42,81,312,1,4,8
Tampa Bay,TB,9023,3,45,95,1161,193,70,91,785,5,4,30,4,98,376,4,11,23,1,27,1,4,4,0,0,0,0,0,18,155,6,6,1,2,45,16,24,5,13,33,1,1,80:04,1,813,164,60,92,490,3,7,51,65,323,2,9,19
Tennessee,TEN,9007,3,43,69,913,189,55,90,510,3,8,52,11,91,403,4,5,13,4,12,0,0,1,0,0,0,0,0,28,239,4,4,5,7,59,20,34,5,11,38,1,3,87:49,0,1045,188,57,101,652,3,8,33,79,393,1,3,3
Washington,WAS,9018,3,81,64,848,170,55,91,654,5,10,70,8,69,194,0,7,16,1,14,0,3,2,0,0,0,0,0,28,300,10,10,4,5,79,25,45,9,17,41,1,4,104:43,0,1332,220,83,121,926,5,6,56,93,406,5,7,19
