New York Giants,NYG,9015,3,55,62,1030,174,58,98,696,4,4,25,17,72,334,1,5,7,2,0,0,1,1,0,0,0,0,1,12,87,4,5,7,7,53,13,35,5,19,43,2,4,98:11,0,958,189,81,110,695,3,12,105,67,263,2,11,24
New York Jets,NYJ,9004,3,77,58,919,199,67,112,612,3,8,76,16,79,307,3,7,29,5,102,1,4,2,0,0,0,0,0,20,154,8,9,5,5,53,15,36,2,15,39,3,4,93:50,1,979,185,56,93,661,3,7,40,85,318,4,13,34
Oakland,OAK,9011,3,52,81,1123,163,55,92,774,6,3,22,17,68,349,2,5,8,1,15,0,1,0,0,0,0,0,0,23,223,4,5,6,6,66,15,44,7,15,34,0,2,102:58,0,1202,198,85,111,906,2,5,30,82,296,3,6,16
Philadelphia,PHI,9016,3,59,55,944,179,73,117,759,5,8,58,21,54,185,1,8,21,2,16,0,2,1,13,0,0,1,1,27,266,7,7,3,5,68,25,32,11,19,45,3,5,108:09,0,1023,216,80,120,667,2,10,54,86,356,5,8,20
Pittsburgh,PIT,9008,3,88,90,1231,208,68,118,864,10,11,70,21,79,367,2,10,19,4,45,1,3,2,2,0,1,1,1,37,361,10,12,1,4,80,12,58,10,13,37,2,2,97:44,1,1360,217,92,139,1090,7,8,50,70,270,4,9,20
Seattle,SEA,9013,3,65,64,1044,193,69,107,646,6,8,51,21,78,398,0,5,12,7,72,0,1,1,0,0,0,0,0,22,149,8,8,3,4,48,13,30,5,14,41,0,0,83:12,0,877,186,57,95,626,7,14,90,77,251,1,8,11
San Francisco,SF,9027,3,73,89,1154,212,78,127,863,8,7,42,11,78,291,2,6,14,0,0,0,3,2,0,0,0,1,1,26,254,6,7,8,8,69,23,35,11,10,33,2,2,88:24,0,1079,184,53,89,621,5,13,97,82,458,2,10,16
Tampa Bay,TB,9023,3,102,91,1300,197,102,131,1088,7,7,38,10,59,212,4,8,22,1,0,0,4,4,37,1,0,0,0,20,194,12,13,4,5,72,8,56,8,15,32,1,1,86:09,1,1420,189,78,111,1202,11,5,28,73,218,1,9,24
Tennessee,TEN,9007,3,49,50,1011,176,63,94,656,4,8,39,12,74,355,0,5,11,3,34,0,2,1,0,0,0,0,0,17,148,4,4,7,8,49,18,26,5,16,44,2,4,92:44,0,852,183,48,81,486,2,4,33,98,366,1,9,22
Washington,WAS,9018,3,64,44,834,177,68,110,562,4,7,35,11,60,272,2,2,4,3,8,0,2,2,5,0,0,0,0,22,219,7,7,5,6,70,23,36,11,16,39,2,3,100:33,0,1149,201,66,96,736,4,6,31,99,413,3,11,27
